id,models,video_url,prompt,image_url,subject_consistency,temporal_flickering,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality,overall_consistency
194,gen2,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/gen2/gen2_776.mp4,a zigzag road across a forest,,92.64829310774803,0.9889554463180841,0.9942783304545474,0,0.6163851618766785,58.77729558944702,0.2119280993938446
195,gen2,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/gen2/gen2_786.mp4,people in queue to military ship,,92.81472858786583,0.9901418713962331,0.9950932217945978,0,0.61949622631073,60.14921796321869,0.23413017392158508
196,gen2,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/gen2/gen2_792.mp4,counting down at traffic lights,,94.02083539962769,0.9913077214184929,0.9944438411479734,1,0.6843435168266296,56.60152133305868,0.15646100044250488
197,gen2,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/gen2/gen2_793.mp4,pressing the car ignition,,91.68128904700279,0.9955474895589492,0.9964012943166114,0,0.4806441068649292,53.624762654304504,0.17221283912658691
198,gen2,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/gen2/gen2_794.mp4,fire truck driving on the road,,92.06574553251266,0.9902064136430329,0.9948684102422342,0,0.7094264030456543,65.80014379819234,0.27093803882598877
199,gen2,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/gen2/gen2_795.mp4,a footage of a broken bicycle,,94.06344971060753,0.9927845220939786,0.9957743909388789,0,0.6359694600105286,66.19050753116608,0.16004717350006104
200,gen2,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/gen2/gen2_797.mp4,slow motion footage of a racing car,,88.44479462504387,0.9924374070822024,0.9958116066099021,0,0.5862385034561157,63.4188429514567,0.18544381856918335
201,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_006.mp4,macro shot of ladybug on green leaf plant,,14.794673413038254,0.9817580653171913,0.9850242593375241,0,0.6284065246582031,72.03306913375854,0.2891584038734436
202,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_009.mp4,bird nests on a tree captured with moving camera,,14.668085157871246,0.9541344100353765,0.9681996926985312,0,0.5612865686416626,77.35042810440063,0.22732661664485931
203,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_011.mp4,close up video of snail,,14.669249534606934,0.929127966188917,0.9656042467646239,0,0.4695945680141449,70.99349880218506,0.24044492840766907
204,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_016.mp4,ants eating dead spider,,14.900764971971512,0.9755674885768516,0.9809282967133794,0,0.5088194608688354,64.75456094741821,0.26341211795806885
205,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_018.mp4,a frog eating an ant,,14.50399935245514,0.9730417232887417,0.9798843227069474,0,0.6166943311691284,70.84905242919922,0.22352513670921326
206,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_029.mp4,underwater footage of an octopus in a coral reef,,14.443665564060211,0.9453841452505074,0.9673291873308568,0,0.5843334197998047,72.47493314743042,0.1790100336074829
207,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_030.mp4,a cute pomeranian dog playing with a soccer ball,,14.46704649925232,0.9537719576966529,0.9707113948077603,1,0.6401996612548828,66.06716918945312,0.2739962041378021
208,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_035.mp4,hummingbird hawk moth flying near pink flowers,,14.667492240667343,0.9730190426695581,0.9808450757622384,0,0.3891023099422455,75.89216709136963,0.2574261426925659
209,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_036.mp4,close up of a scorpion on a rock,,14.599519431591034,0.9594779332478841,0.9683266263048188,0,0.4183797240257263,65.29633641242981,0.25392043590545654
210,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_038.mp4,koala eating leaves from a branch,,14.890649765729904,0.9658869238460766,0.9740868733154069,0,0.657110333442688,69.82623338699341,0.2861841022968292
211,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_049.mp4,flock of goose eating on the lake water,,14.559254974126816,0.9685395296882181,0.9757554154881353,0,0.5003635883331299,70.81105947494507,0.23423905670642853
212,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_051.mp4,a close up shot of a fly,,14.445056676864624,0.958103785795324,0.9714685221012233,0,0.35933828353881836,55.884647369384766,0.2387932687997818
213,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_058.mp4,crab with shell in aquarium,,14.929687559604645,0.97860528160544,0.9832778524617855,0,0.449049711227417,53.223593950271606,0.2426936775445938
214,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_062.mp4,alligator in the nature,,14.904648393392563,0.9635531406776577,0.9696953489444281,0,0.6423243284225464,68.77179718017578,0.26225942373275757
215,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_063.mp4,a raccoon climbing a tree,,14.566475450992584,0.9088507633583218,0.9609877485743646,1,0.6133121848106384,69.39303255081177,0.27309224009513855
216,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_065.mp4,group of ring tailed lemurs,,14.800557374954224,0.9549902747659123,0.9702205447812263,0,0.5520765781402588,75.11305332183838,0.28022363781929016
217,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_066.mp4,a clouded leopard on a tree branch,,14.683569729328156,0.9655288471895106,0.9738698152600884,0,0.636445164680481,72.84502124786377,0.2651534080505371
218,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_068.mp4,an african penguin walking on a beach,,14.452030390501022,0.9811070760091146,0.9849503468176007,0,0.6668674945831299,74.87413883209229,0.26062408089637756
219,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_072.mp4,porcupine climbs tree branches,,14.280788779258728,0.910012503231273,0.9336497302371469,1,0.5489338040351868,71.30023193359375,0.2980920374393463
220,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_073.mp4,close up of a natterjack toad on a rock,,14.890228986740112,0.9613588968912761,0.9783730058999511,0,0.644088089466095,69.3831958770752,0.25876885652542114
221,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_075.mp4,mother whale swimming with babies,,14.7642942070961,0.9618907068289962,0.9717415511329858,0,0.49840009212493896,76.19346332550049,0.22157901525497437
222,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_079.mp4,animation of disposable objects shaped as a whale,,13.692036122083664,0.9328934688194125,0.9486147769247673,1,0.46693700551986694,77.67970514297485,0.29181066155433655
223,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_088.mp4,a red panda eating leaves,,14.877915740013123,0.968867068197213,0.9779867533764808,0,0.6107940673828125,74.85273265838623,0.2500571012496948
224,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_097.mp4,a snail crawling on a leaf,,14.793372094631195,0.9751934332006118,0.9882300076809696,0,0.5973668098449707,71.78563261032104,0.2903963327407837
225,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_099.mp4,a beetle emerging from the sand,,14.315825521945953,0.9687680917627671,0.979213222357628,0,0.4416297674179077,72.26733446121216,0.3041645288467407
226,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_105.mp4,a crowd of people in a plaza in front of a government building,,14.917273938655853,0.9805892009361118,0.9871260221821475,0,0.5276451110839844,62.78206276893616,0.2364465892314911
227,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_106.mp4,a church interior,,14.978069543838501,0.989814203860713,0.9916915423395921,0,0.6725736856460571,76.14251708984375,0.23256264626979828
228,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_109.mp4,abandoned building in the woods,,14.606165319681168,0.9688182662515079,0.9773513580236782,0,0.7284899950027466,71.28627395629883,0.27473223209381104
229,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_111.mp4,elegant university building,,14.926191449165344,0.9843421692941703,0.9896135346228335,0,0.5713300704956055,78.73149013519287,0.22492334246635437
230,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_121.mp4,modern wooden house interior,,14.880676478147507,0.985509770524268,0.990068761574454,0,0.7188657522201538,79.4914755821228,0.21336162090301514
231,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_127.mp4,tower on hill,,14.827598869800568,0.9826480005301681,0.986582838498355,0,0.7174245119094849,73.92440700531006,0.24497777223587036
232,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_128.mp4,a miniature house,,14.960441440343857,0.992289267801771,0.9935769195984058,0,0.7685431241989136,79.15811538696289,0.267453134059906
233,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_129.mp4,eiffel tower from the seine river,,14.871706128120422,0.9822769726023954,0.987811046354577,0,0.5430326461791992,65.16737270355225,0.2292855679988861
234,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_139.mp4,house in village,,14.827715426683426,0.9613525390625,0.9767248942627181,0,0.6170672178268433,78.20641660690308,0.25397974252700806
235,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_144.mp4,an under construction concrete house,,14.872079312801361,0.9924898989060346,0.9936176695409609,0,0.5170109272003174,78.4469747543335,0.27427223324775696
236,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_154.mp4,waterfall and house,,14.916187942028046,0.9699119212580662,0.9760116292203731,0,0.7698276042938232,59.46876859664917,0.19340375065803528
237,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_156.mp4,drone footage of a house on top of the mountain,,14.250697165727615,0.9604084351483513,0.9765306531548166,1,0.5056318044662476,72.12305784225464,0.20025044679641724
238,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_162.mp4,view of lifeguard tower on the beach,,14.935106873512268,0.9842511719348384,0.9869502711362865,0,0.6894932985305786,76.36575746536255,0.25284168124198914
239,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_164.mp4,the landscape in front of a government building,,14.948341757059097,0.9845535614911247,0.9880140110446849,0,0.46140438318252563,74.43172073364258,0.21969079971313477
240,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_168.mp4,fog over temple,,14.78387576341629,0.9759194486281451,0.9800387171470151,0,0.6461799144744873,70.79269361495972,0.25839468836784363
241,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_173.mp4,close up shot of a steel structure,,14.071414321660995,0.9400553609810623,0.9802627392509738,1,0.3764210343360901,63.6065890789032,0.2396077811717987
242,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_174.mp4,the atrium and interior design of a multi floor building,,14.866864144802094,0.9795424723157695,0.9885209889416379,0,0.6070330142974854,78.82875108718872,0.27393800020217896
243,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_181.mp4,a building built with lots of stairways,,14.479211419820786,0.9127184774361404,0.9534946181638345,0,0.5233626365661621,75.1144790649414,0.23322050273418427
244,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_185.mp4,video of a farm and house,,14.627397686243057,0.9568828171374751,0.977980535882973,0,0.5886781215667725,72.16336488723755,0.15469974279403687
245,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_186.mp4,a dilapidated building made of bricks,,14.802157551050186,0.9681667888865751,0.9774077777880358,0,0.554423451423645,78.04557609558105,0.24812203645706177
246,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_188.mp4,aerial footage of a tall building in cambodia,,14.80210816860199,0.9682092367434034,0.9800022655953657,0,0.6014956831932068,75.8273811340332,0.24174675345420837
247,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_191.mp4,exotic house surrounded by trees,,14.686688929796219,0.9716669157439587,0.9795232699810067,0,0.7547987699508667,75.79963493347168,0.25951310992240906
248,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_196.mp4,a video of vessel structure during daytime,,14.674772560596466,0.9779587222080605,0.9829130633983737,0,0.5748751163482666,77.08278894424438,0.0774121880531311
249,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_197.mp4,fire in front of illuminated building at night,,13.881737440824509,0.9381257861268286,0.9495490059020028,1,0.6507030129432678,55.199556827545166,0.24562190473079681
250,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_199.mp4,tilt shot of a solar panel below a light tower,,14.842942118644714,0.9879026637357824,0.9903773360336974,0,0.5391272306442261,68.72590255737305,0.2444668859243393
251,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_202.mp4,video of fake blood in wine glass,,14.814503937959671,0.9901338960610184,0.9926155204309914,0,0.5564002990722656,69.26998472213745,0.21147771179676056
252,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_207.mp4,a birthday cake in the plate,,14.97372505068779,0.9945670282139497,0.9950499433985834,0,0.7153527736663818,73.0570797920227,0.21919628977775574
253,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_214.mp4,grabbing sourdough neapolitan style pizza slices,,14.862593352794647,0.9754915387022729,0.9866718110584077,0,0.6771962642669678,64.2979485988617,0.25689372420310974
254,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_215.mp4,person cooking mushrooms in frying pan,,14.791162639856339,0.9636051028382544,0.9707704296521669,1,0.648749828338623,68.3710069656372,0.25588899850845337
255,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_217.mp4,slices of kiwi fruit,,14.979318112134933,0.9896498128479603,0.9912670103441767,0,0.6549407243728638,73.53203964233398,0.30648985505104065
256,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_221.mp4,preparing a cocktail drink,,14.679809600114822,0.978660660164029,0.9857487690103711,0,0.6043901443481445,69.9188723564148,0.2471272051334381
257,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_222.mp4,close up pasta with bacon on plate,,14.840779721736908,0.966798505596086,0.9879058175394182,0,0.5791123509407043,69.2070837020874,0.26021283864974976
258,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_223.mp4,milk and cinnamon rolls,,14.596275269985199,0.9797570060281192,0.9881193415680074,0,0.6432549953460693,65.96322631835938,0.22882293164730072
259,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_224.mp4,boy getting a dumpling using chopsticks,,14.485685467720032,0.9642271004471125,0.9785064576164125,1,0.5609097480773926,71.49780702590942,0.2573867440223694
260,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_226.mp4,man using his phone while eating,,14.610366463661194,0.9735563670887667,0.9812326176605082,1,0.5002821683883667,72.31691551208496,0.2644321024417877
261,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_235.mp4,spreading cheese on bagel,,14.69168609380722,0.9696444941501992,0.9783199185639425,1,0.6789602637290955,69.32716274261475,0.22551029920578003
262,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_236.mp4,close up view of a man drinking red wine,,14.53526908159256,0.9769456321117924,0.9846142652210624,0,0.5008330345153809,70.51251745223999,0.2529947757720947
263,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_237.mp4,a couple having breakfast in a restaurant,,14.81705617904663,0.9858469261842615,0.9899457566433149,0,0.5867519378662109,75.99600267410278,0.21986348927021027
264,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_238.mp4,a student eating her sandwich,,14.512105733156204,0.9767488386116776,0.9861682083315098,0,0.5331495404243469,75.78969621658325,0.2787940800189972
265,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_239.mp4,girl peeling a banana,,14.15346309542656,0.9678334030450559,0.9791375125489649,1,0.7310073375701904,77.74936294555664,0.26351794600486755
266,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_244.mp4,making of a burrito,,14.668063938617706,0.9733576344508751,0.9872849935465723,0,0.7150816321372986,78.68289232254028,0.16479729115962982
267,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_246.mp4,a chef cutting sushi rolls,,14.471282809972763,0.9563298655491249,0.9707604715470172,1,0.6037827730178833,75.40255546569824,0.2672880291938782
268,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_255.mp4,tuna sashimi on a plate,,14.842128545045853,0.9844310386508119,0.9918168631588378,0,0.672204852104187,68.02240943908691,0.2059512883424759
269,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_258.mp4,a woman cutting a tomato,,14.44700500369072,0.9745560702155618,0.9804872799542994,0,0.6165738105773926,70.91155052185059,0.2372780442237854
270,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_265.mp4,preparing a healthy broccoli dish,,14.89943265914917,0.9806154381995108,0.9863335061807926,0,0.6091543436050415,72.13889503479004,0.24736341834068298
271,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_267.mp4,close up video of a grilled shrimp skewer,,14.789770990610123,0.9484478258619121,0.9778916231613087,0,0.6474398374557495,70.73506832122803,0.24713340401649475
272,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_268.mp4,a woman mixing a smoothie drinks,,14.096645444631577,0.9742876295949898,0.98377599707282,1,0.6461236476898193,61.61900305747986,0.24366238713264465
273,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_269.mp4,close up video of woman having a bite of jelly,,14.079622387886047,0.9778537525850184,0.9875372522462762,1,0.5006681680679321,58.68889808654785,0.22542273998260498
274,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_282.mp4,little boy pretending to eat the watermelon,,14.82214504480362,0.9794871629453172,0.9869795385195094,0,0.8284848928451538,74.50170707702637,0.258475124835968
275,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_288.mp4,adding fresh herbs to soup dish,,14.872156769037247,0.9652779523064109,0.9835577230159642,0,0.7256662845611572,72.25293350219727,0.21262919902801514
276,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_301.mp4,people carving a pumpkin,,14.21488070487976,0.9349743263394225,0.9548782918522226,1,0.5937003493309021,76.25483179092407,0.25098443031311035
277,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_312.mp4,a family posing for the camera,,14.427908271551132,0.9690856765298282,0.9856691084433448,0,0.5681513547897339,79.16527223587036,0.1926812380552292
278,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_315.mp4,a girl in her tennis sportswear,,14.250927060842514,0.9784902740927304,0.9871609635268496,0,0.49839508533477783,76.62232971191406,0.22817662358283997
279,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_320.mp4,a woman with her child sitting on a couch in the living room,,14.63337990641594,0.9837624325471765,0.9877462948069853,0,0.5347909927368164,66.94092583656311,0.25071510672569275
280,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_323.mp4,friends talking while on the basketball court,,14.824155449867249,0.9799421460020776,0.9862051863185053,0,0.6964302659034729,74.37503433227539,0.20741038024425507
281,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_325.mp4,a group of campers with a cute dog,,13.04481053352356,0.9341626036400889,0.9612294628951841,0,0.5879371166229248,74.28618812561035,0.31856390833854675
282,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_326.mp4,a group of photographers taking pictures at the north western gardens in llandudno north wales,,14.843697547912598,0.9797795314414829,0.9848364529934696,0,0.39590877294540405,70.07251644134521,0.24226677417755127
283,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_327.mp4,a group of students laughing and talking,,14.497121185064316,0.9664131127151788,0.9792638869512649,0,0.6555018424987793,66.42235708236694,0.28672122955322266
284,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_333.mp4,a young athlete training in swimming,,14.137210816144943,0.9456380544924269,0.9587087009689944,1,0.5657314658164978,70.6995325088501,0.2372034341096878
285,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_334.mp4,chess player dusting a chessboard,,14.64555537700653,0.9613263261084463,0.9762684855029251,1,0.574055552482605,64.86528635025024,0.2629765570163727
286,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_335.mp4,baseball player holding his bat,,12.059674829244614,0.9302561367259307,0.953923996356355,1,0.5263134241104126,60.04907464981079,0.23760759830474854
287,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_344.mp4,man and a woman eating while watching a movie,,14.224096983671188,0.9718637990016563,0.9789941568668483,1,0.49320274591445923,69.2792649269104,0.19434575736522675
288,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_359.mp4,chef wearing his gloves properly,,14.551322966814041,0.9683112537159639,0.9793810868463596,1,0.44862908124923706,69.1302375793457,0.23732581734657288
289,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_362.mp4,a girl pushing the chair while her sister is on the chair,,13.445931792259216,0.9533790326585957,0.9679899733941428,1,0.45134150981903076,78.42034721374512,0.23087438941001892
290,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_370.mp4,teacher holding a marker while talking,,14.456122756004333,0.9735514266818177,0.9821613600274094,0,0.6236967444419861,69.90816926956177,0.20829474925994873
291,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_373.mp4,a student showing his classmates his wand,,13.13671761751175,0.9176042519363703,0.9490774751266067,1,0.6156001687049866,62.015185832977295,0.2524743676185608
292,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_377.mp4,female talking to a psychiatrist in a therapy session,,14.681075036525726,0.9776080468121697,0.9842263963487413,1,0.5964605808258057,74.14473581314087,0.26464635133743286
293,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_378.mp4,young female activist posing with flag,,13.148236125707626,0.9339157852472043,0.95956398530278,1,0.6026284694671631,73.73495483398438,0.27432945370674133
294,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_379.mp4,a man in a hoodie and woman with a red bandana talking to each other and smiling,,14.307482600212097,0.9651124206243776,0.9755000494664011,1,0.6463205814361572,66.1139760017395,0.3439742922782898
295,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_383.mp4,a farm worker harvesting onions,,14.15973111987114,0.9606760847802256,0.9718519152045584,0,0.6035747528076172,80.41906309127808,0.17088548839092255
296,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_385.mp4,worker and client at barber shop,,14.457089722156525,0.9652361477122587,0.9760601389196628,1,0.49851083755493164,65.63985872268677,0.23820911347866058
297,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_394.mp4,a man holding a best actor trophy,,14.839834928512573,0.9853131948732863,0.9894804975009209,0,0.6183995008468628,77.01734066009521,0.2666339874267578
298,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_396.mp4,a young singer performing on stage,,14.746740907430649,0.9812198526719037,0.9894394419551675,0,0.5863728523254395,53.256879568099976,0.2243545949459076
299,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_397.mp4,young dancer practicing at home,,13.830248445272446,0.97819611231486,0.9900085613061956,1,0.6301522850990295,75.64893198013306,0.1806541234254837
300,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_399.mp4,cab driver talking to passenger,,14.673006564378738,0.9647980521706974,0.9816760678473864,1,0.5807590484619141,66.49408626556396,0.20146444439888
301,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_402.mp4,little boy helping mother in kitchen,,14.710550010204315,0.9721531662286497,0.9791673120664282,1,0.7171521186828613,74.01981687545776,0.22450943291187286
302,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_405.mp4,candle burning in dark room,,14.851562529802322,0.987879841000426,0.9906346660368248,0,0.6504551768302917,40.30520153045654,0.23518645763397217
303,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_413.mp4,young people celebrating new year at the office,,14.24626436829567,0.960636277292289,0.9737681334537396,0,0.6048547029495239,70.71226406097412,0.28678756952285767
304,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_417.mp4,dog on floor in room,,14.38902622461319,0.9851254023757635,0.9920472616129785,0,0.4476483166217804,66.50819230079651,0.16185976564884186
305,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_418.mp4,turning on a fluorescent light inside a room,,14.220339447259903,0.9712235974330529,0.9776425059770002,0,0.2928934097290039,35.44428992271423,0.22518455982208252
306,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_419.mp4,colleagues talking to each other near the office windows,,14.727854251861572,0.9743294996373794,0.9855535412814215,0,0.5946608185768127,71.73940563201904,0.21182364225387573
307,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_421.mp4,music room,,14.688423305749893,0.9743844649370978,0.9859576334806384,0,0.5868434309959412,68.21716213226318,0.22470103204250336
308,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_425.mp4,an elegant ceramic plant pot and hanging plant on indoor,,14.873480290174484,0.9776121663112266,0.9861214702759359,0,0.4994005858898163,79.37498998641968,0.22137852013111115
309,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_429.mp4,firewood burning in dark room,,14.243949055671692,0.9320873784083946,0.9396944254386325,0,0.6561723351478577,64.12501621246338,0.2302011251449585
310,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_437.mp4,modern interior design of a coffee shop,,14.803171813488007,0.961715758080576,0.9869014109550069,0,0.5845291614532471,68.27823781967163,0.2362929731607437
311,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_440.mp4,a room of a manufacturing facility,,14.7753005027771,0.9825348012587604,0.9880514114622085,0,0.5254085063934326,60.89502930641174,0.24288727343082428
312,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_451.mp4,bedroom in hotel,,14.921700686216354,0.9911551073485729,0.9934939757559925,0,0.6585781574249268,72.3428168296814,0.24115362763404846
313,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_461.mp4,a man entering the gym locker room,,13.87845891714096,0.9467099096260819,0.9621734476668271,1,0.553891122341156,55.195772886276245,0.2459346204996109
314,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_465.mp4,indoor farm in a greenhouse,,14.862676948308945,0.9799227284450157,0.9857687179893116,0,0.6927275657653809,72.96659421920776,0.23110508918762207
315,latte,https://video-generation-result2.s3.ap-northeast-2.amazonaws.com/latte/latte_470.mp4,indoor wall climbing activity,,13.870144754648209,0.9827350392061122,0.9884502407326863,0,0.3920117914676666,62.12300658226013,0.25097203254699707
